날짜,채널,계정,상품코드,주문건수,판매수량,매출,총매출
2026-05-26,네이버,네이버,NV-028,5,5,99707,107560
2026-05-26,네이버,네이버,NV-030,2,2,38480,41600
2026-05-26,네이버,네이버,NV-032,1,1,23378,25550
2026-05-26,네이버,네이버,NV-033,1,1,12958,14160
2026-05-26,네이버,네이버,NV-038,1,1,20963,22420
2026-05-26,네이버,네이버,NV-044,1,1,13792,14750
2026-05-26,네이버,네이버,NV-045,4,4,88863,96600
2026-05-26,네이버,네이버,NV-047,1,1,8510,9300
2026-05-26,네이버,네이버,NV-049,4,4,22410,24000
2026-05-26,네이버,네이버,SHIP,273,0,933659,962500
2026-05-27,네이버,네이버,NV-002,29,29,416704,442800
2026-05-27,네이버,네이버,NV-003,87,85,1415423,1509420
2026-05-27,네이버,네이버,NV-004,22,22,258062,275050
2026-05-27,네이버,네이버,NV-005,6,6,76504,82050
2026-05-27,네이버,네이버,NV-006,7,7,93879,101030
2026-05-27,네이버,네이버,NV-007,3,3,24965,26700
2026-05-27,네이버,네이버,NV-008,29,29,712770,760690
2026-05-27,네이버,네이버,NV-009,10,10,137476,146250
2026-05-27,네이버,네이버,NV-010,2,2,40118,43500
2026-05-27,네이버,네이버,NV-011,13,14,168947,208100
2026-05-27,네이버,네이버,NV-015,1,1,11594,12400
2026-05-27,네이버,네이버,NV-016,11,10,83923,90420
2026-05-27,네이버,네이버,NV-020,4,4,70237,75530
2026-05-27,네이버,네이버,NV-023,1,2,25988,28400
2026-05-27,네이버,네이버,NV-024,1,1,11346,12400
2026-05-27,네이버,네이버,NV-026,3,3,30513,32830
2026-05-27,네이버,네이버,NV-030,4,4,79850,85400
2026-05-27,네이버,네이버,NV-032,1,1,25152,26900
2026-05-27,네이버,네이버,NV-033,2,2,27098,29300
2026-05-27,네이버,네이버,NV-034,2,2,27397,29300
2026-05-27,네이버,네이버,NV-035,1,2,6360,6800
2026-05-27,네이버,네이버,NV-038,1,1,20964,22420
2026-05-27,네이버,네이버,NV-041,1,1,16307,17820
2026-05-27,네이버,네이버,NV-042,1,2,78881,86210
2026-05-27,네이버,네이버,NV-045,5,5,110962,120750
2026-05-27,네이버,네이버,NV-046,1,1,13635,14900
2026-05-27,네이버,네이버,NV-049,1,1,4275,4500
2026-05-27,네이버,네이버,SHIP,196,0,672244,693000
2026-05-28,네이버,네이버,NV-002,30,32,519312,553100
2026-05-28,네이버,네이버,NV-003,71,70,1184587,1262130
2026-05-28,네이버,네이버,NV-004,20,19,312584,333500
2026-05-28,네이버,네이버,NV-006,7,6,78897,85280
2026-05-28,네이버,네이버,NV-007,1,1,17212,18810
2026-05-28,네이버,네이버,NV-008,18,19,494812,526410
2026-05-28,네이버,네이버,NV-009,15,16,223282,237900
2026-05-28,네이버,네이버,NV-010,2,2,38923,42210
2026-05-28,네이버,네이버,NV-011,14,14,103095,126550
2026-05-28,네이버,네이버,NV-012,3,3,39720,42480
2026-05-28,네이버,네이버,NV-015,2,2,22032,23560
2026-05-28,네이버,네이버,NV-016,12,11,138053,149630
2026-05-28,네이버,네이버,NV-019,2,2,39539,43210
2026-05-28,네이버,네이버,NV-020,3,3,51873,56280
2026-05-28,네이버,네이버,NV-021,2,2,20786,22230
2026-05-28,네이버,네이버,NV-023,1,1,12556,13720
2026-05-28,네이버,네이버,NV-026,9,9,107467,115850
2026-05-28,네이버,네이버,NV-028,2,2,39735,42960
2026-05-28,네이버,네이버,NV-030,4,4,78516,84900
2026-05-28,네이버,네이버,NV-033,1,0,0,0
2026-05-28,네이버,네이버,NV-034,1,1,13932,14900
2026-05-28,네이버,네이버,NV-035,1,2,8789,9400
2026-05-28,네이버,네이버,NV-038,1,1,21594,23600
2026-05-28,네이버,네이버,NV-041,1,1,10889,11900
2026-05-28,네이버,네이버,NV-042,1,1,27957,29900
2026-05-28,네이버,네이버,NV-044,1,1,13792,14750
2026-05-28,네이버,네이버,NV-045,2,2,46066,49800
2026-05-28,네이버,네이버,NV-047,1,1,13543,14800
2026-05-28,네이버,네이버,NV-049,2,2,9025,9500
2026-05-28,네이버,네이버,SHIP,188,0,648482,668500
2026-05-29,네이버,네이버,NV-002,24,23,368653,392010
2026-05-29,네이버,네이버,NV-003,83,82,1393887,1488010
2026-05-29,네이버,네이버,NV-004,19,19,227646,242300
2026-05-29,네이버,네이버,NV-006,6,6,79512,86280
2026-05-29,네이버,네이버,NV-007,1,1,9059,9900
2026-05-29,네이버,네이버,NV-008,36,34,845845,901520
2026-05-29,네이버,네이버,NV-009,11,11,169613,180060
2026-05-29,네이버,네이버,NV-011,20,21,287552,366200
2026-05-29,네이버,네이버,NV-012,3,3,52824,57100
2026-05-29,네이버,네이버,NV-016,12,12,168733,180110
2026-05-29,네이버,네이버,NV-018,3,3,32972,35770
2026-05-29,네이버,네이버,NV-019,2,2,27163,29050
2026-05-29,네이버,네이버,NV-020,2,2,35228,38500
2026-05-29,네이버,네이버,NV-021,1,1,9974,10900
2026-05-29,네이버,네이버,NV-026,5,5,58845,63550
2026-05-29,네이버,네이버,NV-028,6,6,140341,151020
2026-05-29,네이버,네이버,NV-031,1,1,24587,26870
2026-05-29,네이버,네이버,NV-032,1,1,25152,26900
2026-05-29,네이버,네이버,NV-036,1,0,0,0
2026-05-29,네이버,네이버,NV-045,2,2,43281,47300
2026-05-29,네이버,네이버,NV-049,2,2,18225,19500
2026-05-29,네이버,네이버,SHIP,178,0,611121,630000
2026-05-30,네이버,네이버,NV-002,33,33,421489,447100
2026-05-30,네이버,네이버,NV-003,111,111,1840613,1962520
2026-05-30,네이버,네이버,NV-004,18,18,206538,220350
2026-05-30,네이버,네이버,NV-005,7,7,84361,91500
2026-05-30,네이버,네이버,NV-006,5,5,67973,73010
2026-05-30,네이버,네이버,NV-007,1,2,37026,39600
2026-05-30,네이버,네이버,NV-008,17,17,446787,474160
2026-05-30,네이버,네이버,NV-009,8,8,124056,132110
2026-05-30,네이버,네이버,NV-010,3,3,73414,79080
2026-05-30,네이버,네이버,NV-011,21,22,285291,354910
2026-05-30,네이버,네이버,NV-016,14,14,87930,95060
2026-05-30,네이버,네이버,NV-018,2,3,32732,35770
2026-05-30,네이버,네이버,NV-020,3,3,51497,56280
2026-05-30,네이버,네이버,NV-026,7,7,88084,95020
2026-05-30,네이버,네이버,NV-028,2,2,39735,42960
2026-05-30,네이버,네이버,NV-032,1,1,25152,26900
2026-05-30,네이버,네이버,NV-033,2,2,55130,59600
2026-05-30,네이버,네이버,NV-038,1,1,13451,14700
2026-05-30,네이버,네이버,NV-044,1,1,27115,29000
2026-05-30,네이버,네이버,NV-045,3,3,57870,62700
2026-05-30,네이버,네이버,NV-049,1,1,4185,4500
2026-05-30,네이버,네이버,SHIP,211,0,733339,756000
2026-05-31,네이버,네이버,NV-001,1,1,108882,119000
2026-05-31,네이버,네이버,NV-002,33,33,492286,523500
2026-05-31,네이버,네이버,NV-003,138,138,2390840,2540020
2026-05-31,네이버,네이버,NV-004,19,19,191685,203750
2026-05-31,네이버,네이버,NV-005,2,2,24158,26400
2026-05-31,네이버,네이버,NV-006,5,4,53784,57520
2026-05-31,네이버,네이버,NV-007,2,2,27114,29200
2026-05-31,네이버,네이버,NV-008,19,19,465370,495910
2026-05-31,네이버,네이버,NV-009,10,11,134146,142850
2026-05-31,네이버,네이버,NV-010,1,1,25946,27750
2026-05-31,네이버,네이버,NV-011,20,22,197829,237850
2026-05-31,네이버,네이버,NV-012,5,5,66289,71500
2026-05-31,네이버,네이버,NV-014,1,1,14678,16040
2026-05-31,네이버,네이버,NV-016,20,19,162194,174600
2026-05-31,네이버,네이버,NV-018,1,1,10871,11880
2026-05-31,네이버,네이버,NV-019,1,1,13634,14900
2026-05-31,네이버,네이버,NV-020,5,5,103681,112090
2026-05-31,네이버,네이버,NV-023,1,1,12765,13950
2026-05-31,네이버,네이버,NV-024,2,2,32190,34800
2026-05-31,네이버,네이버,NV-026,7,7,95186,103380
2026-05-31,네이버,네이버,NV-028,2,2,39184,42370
2026-05-31,네이버,네이버,NV-030,3,3,80972,86600
2026-05-31,네이버,네이버,NV-032,1,1,23379,25550
2026-05-31,네이버,네이버,NV-033,1,1,13231,14150
2026-05-31,네이버,네이버,NV-038,1,1,13053,13960
2026-05-31,네이버,네이버,NV-039,1,0,0,0
2026-05-31,네이버,네이버,NV-044,1,0,0,0
2026-05-31,네이버,네이버,NV-045,2,3,50552,54700
2026-05-31,네이버,네이버,SHIP,255,0,855577,882000
2026-06-01,네이버,네이버,NV-002,60,61,869821,925970
2026-06-01,네이버,네이버,NV-003,165,164,3165781,3380070
2026-06-01,네이버,네이버,NV-004,26,26,289956,309050
2026-06-01,네이버,네이버,NV-005,6,5,102838,114750
2026-06-01,네이버,네이버,NV-006,6,6,78849,85540
2026-06-01,네이버,네이버,NV-007,2,2,35705,38610
2026-06-01,네이버,네이버,NV-008,37,37,914596,972150
2026-06-01,네이버,네이버,NV-009,21,21,346893,370500
2026-06-01,네이버,네이버,NV-010,4,4,67023,72920
2026-06-01,네이버,네이버,NV-011,22,22,258792,320070
2026-06-01,네이버,네이버,NV-012,2,1,13464,14400
2026-06-01,네이버,네이버,NV-015,1,1,11594,12400
2026-06-01,네이버,네이버,NV-016,15,15,105597,114380
2026-06-01,네이버,네이버,NV-018,1,1,11448,12510
2026-06-01,네이버,네이버,NV-019,1,1,13932,14900
2026-06-01,네이버,네이버,NV-020,6,6,189754,207380
2026-06-01,네이버,네이버,NV-021,1,1,10127,10830
2026-06-01,네이버,네이버,NV-023,1,2,25873,27670
2026-06-01,네이버,네이버,NV-024,2,2,27863,29800
2026-06-01,네이버,네이버,NV-026,6,6,69976,76160
2026-06-01,네이버,네이버,NV-027,1,1,33567,35900
2026-06-01,네이버,네이버,NV-028,6,6,116120,125520
2026-06-01,네이버,네이버,NV-029,1,1,10431,11400
2026-06-01,네이버,네이버,NV-030,3,3,58519,63500
2026-06-01,네이버,네이버,NV-032,1,1,23379,25550
2026-06-01,네이버,네이버,NV-033,1,1,13932,14900
2026-06-01,네이버,네이버,NV-041,1,1,15849,17320
2026-06-01,네이버,네이버,NV-044,2,2,40033,43750
2026-06-01,네이버,네이버,NV-045,7,8,171837,186200
2026-06-01,네이버,네이버,NV-046,1,1,12948,14150
2026-06-01,네이버,네이버,NV-049,2,2,8461,9000
2026-06-01,네이버,네이버,SHIP,331,0,1127182,1162000
2026-06-02,네이버,네이버,NV-002,29,31,503112,537110
2026-06-02,네이버,네이버,NV-003,101,101,1995706,2124870
2026-06-02,네이버,네이버,NV-004,17,17,223628,238900
2026-06-02,네이버,네이버,NV-005,3,3,46730,50700
2026-06-02,네이버,네이버,NV-006,4,4,63508,68520
2026-06-02,네이버,네이버,NV-008,23,23,585399,626080
2026-06-02,네이버,네이버,NV-009,10,10,165784,176050
2026-06-02,네이버,네이버,NV-010,2,1,13955,15250
2026-06-02,네이버,네이버,NV-011,17,20,272917,329710
2026-06-02,네이버,네이버,NV-012,1,1,13176,14400
2026-06-02,네이버,네이버,NV-016,14,15,129952,140380
2026-06-02,네이버,네이버,NV-018,3,3,34344,37530
2026-06-02,네이버,네이버,NV-019,2,2,26179,28300
2026-06-02,네이버,네이버,NV-020,5,4,87182,95280
2026-06-02,네이버,네이버,NV-021,3,3,30230,32560
2026-06-02,네이버,네이버,NV-023,2,4,54048,57800
2026-06-02,네이버,네이버,NV-024,1,1,11016,11780
2026-06-02,네이버,네이버,NV-025,2,1,31805,34200
2026-06-02,네이버,네이버,NV-026,8,8,93050,100630
2026-06-02,네이버,네이버,NV-029,1,1,10567,11300
2026-06-02,네이버,네이버,NV-030,4,4,78580,85400
2026-06-02,네이버,네이버,NV-038,1,1,16270,17400
2026-06-02,네이버,네이버,NV-042,1,1,26554,28400
2026-06-02,네이버,네이버,NV-044,2,2,39019,42030
2026-06-02,네이버,네이버,NV-045,7,9,166323,180600
2026-06-02,네이버,네이버,NV-046,1,1,13635,14900
2026-06-02,네이버,네이버,NV-049,1,1,9300,10000
2026-06-02,네이버,네이버,NV-050,1,1,17670,19000
2026-06-02,네이버,네이버,NV-055,1,1,8836,9500
2026-06-02,네이버,네이버,SHIP,212,0,723153,745500
2026-06-03,네이버,네이버,NV-002,39,40,549060,584310
2026-06-03,네이버,네이버,NV-003,108,107,1723301,1838620
2026-06-03,네이버,네이버,NV-004,25,25,364318,388060
2026-06-03,네이버,네이버,NV-005,2,2,20166,21800
2026-06-03,네이버,네이버,NV-006,6,6,91239,98760
2026-06-03,네이버,네이버,NV-007,1,1,9059,9900
2026-06-03,네이버,네이버,NV-008,19,19,468559,499850
2026-06-03,네이버,네이버,NV-009,10,10,136762,145500
2026-06-03,네이버,네이버,NV-010,3,3,62744,68570
2026-06-03,네이버,네이버,NV-011,18,18,226045,279410
2026-06-03,네이버,네이버,NV-012,1,1,12719,13900
2026-06-03,네이버,네이버,NV-015,1,1,11594,12400
2026-06-03,네이버,네이버,NV-016,18,19,131140,141470
2026-06-03,네이버,네이버,NV-018,1,1,10871,11880
2026-06-03,네이버,네이버,NV-020,6,6,103683,112090
2026-06-03,네이버,네이버,NV-021,1,1,23282,24900
2026-06-03,네이버,네이버,NV-023,1,1,13512,14450
2026-06-03,네이버,네이버,NV-024,1,1,15457,16530
2026-06-03,네이버,네이버,NV-025,3,2,60432,64980
2026-06-03,네이버,네이버,NV-026,11,11,108203,116960
2026-06-03,네이버,네이버,NV-028,4,3,57487,61920
2026-06-03,네이버,네이버,NV-029,1,1,10432,11400
2026-06-03,네이버,네이버,NV-030,5,4,97447,105110
2026-06-03,네이버,네이버,NV-033,2,2,27163,29050
2026-06-03,네이버,네이버,NV-034,1,1,13231,14150
2026-06-03,네이버,네이버,NV-038,1,1,22785,24900
2026-06-03,네이버,네이버,NV-039,1,1,8790,9400
2026-06-03,네이버,네이버,NV-044,1,1,12820,14010
2026-06-03,네이버,네이버,NV-045,5,4,89820,97100
2026-06-03,네이버,네이버,NV-049,1,1,4275,4500
2026-06-03,네이버,네이버,SHIP,241,0,825010,850500
2026-06-04,네이버,네이버,NV-002,45,45,678978,721900
2026-06-04,네이버,네이버,NV-003,113,114,1888891,2012530
2026-06-04,네이버,네이버,NV-004,26,26,280561,299000
2026-06-04,네이버,네이버,NV-005,5,5,59538,64600
2026-06-04,네이버,네이버,NV-006,6,6,79012,84800
2026-06-04,네이버,네이버,NV-007,5,5,63736,68800
2026-06-04,네이버,네이버,NV-008,25,26,642562,684120
2026-06-04,네이버,네이버,NV-009,8,8,100138,106300
2026-06-04,네이버,네이버,NV-010,4,4,88599,96220
2026-06-04,네이버,네이버,NV-011,19,24,270199,336230
2026-06-04,네이버,네이버,NV-012,2,2,25983,28080
2026-06-04,네이버,네이버,NV-015,2,2,22374,24180
2026-06-04,네이버,네이버,NV-016,15,15,122478,133130
2026-06-04,네이버,네이버,NV-018,1,1,10871,11880
2026-06-04,네이버,네이버,NV-019,3,3,40743,44200
2026-06-04,네이버,네이버,NV-020,1,1,17093,18280
2026-06-04,네이버,네이버,NV-021,2,2,20569,22230
2026-06-04,네이버,네이버,NV-024,1,1,11594,12400
2026-06-04,네이버,네이버,NV-025,2,2,64295,68400
2026-06-04,네이버,네이버,NV-026,8,8,111039,119370
2026-06-04,네이버,네이버,NV-028,2,2,39207,42370
2026-06-04,네이버,네이버,NV-029,1,1,10889,11900
2026-06-04,네이버,네이버,NV-030,3,3,58520,63500
2026-06-04,네이버,네이버,NV-033,1,1,13932,14900
2026-06-04,네이버,네이버,NV-038,2,2,45348,48500
2026-06-04,네이버,네이버,NV-042,1,1,27359,29900
2026-06-04,네이버,네이버,NV-045,4,3,67736,72950
2026-06-04,네이버,네이버,NV-046,1,1,8789,9400
2026-06-04,네이버,네이버,NV-049,3,2,9300,10000
2026-06-04,네이버,네이버,SHIP,246,0,845383,871500
2026-06-05,네이버,네이버,NV-002,33,33,463507,495110
2026-06-05,네이버,네이버,NV-003,79,78,1374491,1466530
2026-06-05,네이버,네이버,NV-004,25,25,256685,273800
2026-06-05,네이버,네이버,NV-005,3,3,34820,37600
2026-06-05,네이버,네이버,NV-006,2,2,27584,29500
2026-06-05,네이버,네이버,NV-007,1,1,9060,9900
2026-06-05,네이버,네이버,NV-008,21,20,491191,523680
2026-06-05,네이버,네이버,NV-009,11,11,162929,173310
2026-06-05,네이버,네이버,NV-011,13,15,64555,79130
2026-06-05,네이버,네이버,NV-012,1,1,12792,13680
2026-06-05,네이버,네이버,NV-016,12,11,80560,86530
2026-06-05,네이버,네이버,NV-017,1,1,31883,34100
2026-06-05,네이버,네이버,NV-018,1,1,11449,12510
2026-06-05,네이버,네이버,NV-019,1,1,13634,14900
2026-06-05,네이버,네이버,NV-020,3,3,52185,55810
2026-06-05,네이버,네이버,NV-021,1,1,9910,10830
2026-06-05,네이버,네이버,NV-024,1,1,79603,87000
2026-06-05,네이버,네이버,NV-025,6,7,188100,200860
2026-06-05,네이버,네이버,NV-026,6,6,70588,76410
2026-06-05,네이버,네이버,NV-028,2,2,39206,42370
2026-06-05,네이버,네이버,NV-030,4,4,78997,85400
2026-06-05,네이버,네이버,NV-032,1,1,24614,26900
2026-06-05,네이버,네이버,NV-033,1,1,13933,14900
2026-06-05,네이버,네이버,NV-034,1,1,13933,14900
2026-06-05,네이버,네이버,NV-037,5,5,125585,137250
2026-06-05,네이버,네이버,NV-044,2,2,39431,42770
2026-06-05,네이버,네이버,NV-045,3,3,88676,95360
2026-06-05,네이버,네이버,NV-046,1,1,9257,9900
2026-06-05,네이버,네이버,NV-052,1,1,2851,3000
2026-06-05,네이버,네이버,SHIP,195,0,651867,672000
2026-06-06,네이버,네이버,NV-002,28,28,371468,393900
2026-06-06,네이버,네이버,NV-003,93,91,1649208,1758730
2026-06-06,네이버,네이버,NV-004,19,19,208353,222000
2026-06-06,네이버,네이버,NV-005,3,3,29341,31600
2026-06-06,네이버,네이버,NV-006,1,1,13792,14750
2026-06-06,네이버,네이버,NV-007,2,2,24817,26700
2026-06-06,네이버,네이버,NV-008,20,20,492796,524180
2026-06-06,네이버,네이버,NV-009,7,7,96302,102300
2026-06-06,네이버,네이버,NV-010,1,1,14260,15250
2026-06-06,네이버,네이버,NV-011,14,15,105919,132330
2026-06-06,네이버,네이버,NV-012,1,1,13176,14400
2026-06-06,네이버,네이버,NV-016,16,17,81560,87900
2026-06-06,네이버,네이버,NV-018,1,1,11448,12510
2026-06-06,네이버,네이버,NV-019,2,2,40444,44200
2026-06-06,네이버,네이버,NV-020,5,5,84367,91400
2026-06-06,네이버,네이버,NV-021,1,1,9910,10830
2026-06-06,네이버,네이버,NV-023,2,4,52330,56570
2026-06-06,네이버,네이버,NV-024,2,2,27285,29180
2026-06-06,네이버,네이버,NV-025,4,4,126109,133430
2026-06-06,네이버,네이버,NV-026,5,5,56053,61050
2026-06-06,네이버,네이버,NV-028,1,1,19300,20640
2026-06-06,네이버,네이버,NV-030,3,3,59987,64600
2026-06-06,네이버,네이버,NV-034,1,1,13932,14900
2026-06-06,네이버,네이버,NV-037,5,5,125585,137250
2026-06-06,네이버,네이버,NV-038,1,1,21594,23600
2026-06-06,네이버,네이버,NV-044,1,1,12820,14010
2026-06-06,네이버,네이버,NV-045,4,4,89148,95850
2026-06-06,네이버,네이버,NV-049,2,2,8935,9500
2026-06-06,네이버,네이버,SHIP,191,0,645067,665000
2026-06-07,네이버,네이버,NV-002,20,20,323549,342500
2026-06-07,네이버,네이버,NV-003,114,113,1989859,2121610
2026-06-07,네이버,네이버,NV-004,20,20,255028,270800
2026-06-07,네이버,네이버,NV-005,8,8,106090,115000
2026-06-07,네이버,네이버,NV-006,3,3,39712,42770
2026-06-07,네이버,네이버,NV-007,2,3,35707,38600
2026-06-07,네이버,네이버,NV-008,21,21,513970,547650
2026-06-07,네이버,네이버,NV-009,13,13,177762,188950
2026-06-07,네이버,네이버,NV-010,1,1,13689,14960
2026-06-07,네이버,네이버,NV-011,20,22,190223,235370
2026-06-07,네이버,네이버,NV-012,1,1,13464,14400
2026-06-07,네이버,네이버,NV-015,1,0,0,0
2026-06-07,네이버,네이버,NV-016,17,17,121822,131260
2026-06-07,네이버,네이버,NV-017,1,1,15943,17050
2026-06-07,네이버,네이버,NV-018,1,2,21861,23890
2026-06-07,네이버,네이버,NV-019,2,2,26407,28550
